Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-25,162.0,162.88,161.75,162.65,2804578.0,0.0,1.0,134.79943872828892,135.53168259298582,134.59141490309096,135.34030067380368,2804578.0
2016-07-22,160.78,162.17,160.479,162.07,2520077.0,0.0,1.0,133.7842824613228,134.94089492942354,133.53382177578445,134.85768539934435,2520077.0
2016-07-21,160.75,161.85,159.89,160.45,4046030.0,0.0,1.0,133.75931960229906,134.67462443317015,133.04371764361798,133.50969101206147,4046030.0
2016-07-20,159.97,161.71,159.6,161.36,4373609.0,0.0,1.0,133.11028526768135,134.5581310910593,132.80241000638836,134.26689773578212,4373609.0
2016-07-19,161.78,162.14,157.89,159.58,7119917.0,0.0,1.0,134.61637776211472,134.91593207039978,131.37952704203417,132.78576810037254,7119917.0
2016-07-18,159.3,160.75,158.73,159.86,6716340.0,0.0,1.0,132.5527814161508,133.75931960229906,132.0784870946994,133.01875478459425,6716340.0
2016-07-15,159.9,159.98,158.5,159.78,4474358.0,0.0,1.0,133.05203859662592,133.11860622068926,131.88710517551726,132.95218716053088,4474358.0
2016-07-14,158.81,161.4,158.58,160.28,4637624.0,0.0,1.0,132.14505471876274,134.3001815478138,131.95367279958063,133.36823481092685,4637624.0
2016-07-13,157.75,158.34,157.06,158.02,2746089.0,0.0,1.0,131.2630336999233,131.75396992739056,130.6888879423769,131.48769943113714,2746089.0
2016-07-12,156.0,157.12,155.52,157.04,3843773.0,0.0,1.0,129.80686692353748,130.73881366042443,129.40746117915737,130.67224603636106,3843773.0
2016-07-11,154.6,156.04,154.5,155.33,2833612.0,0.0,1.0,128.6419335024288,129.84015073556915,128.55872397234964,129.24936307200693,2833612.0
2016-07-08,154.0,154.6,153.08,154.46,3040593.0,0.0,1.0,128.14267632195367,128.6419335024288,127.37714864522513,128.52544016031797,3040593.0
2016-07-07,152.75,153.6891,151.89,152.6,2138421.0,0.0,1.0,127.10255719596378,127.88397789293747,126.38695523728273,126.977742900845,2138421.0
2016-07-06,151.85,152.41,149.92,152.37,2569393.0,0.0,1.0,126.35367142525106,126.81964479369454,124.74772749472268,126.78636098166287,2569393.0
2016-07-05,151.19,152.0,150.76,151.68,2464820.0,0.0,1.0,125.8044885267284,126.47848572036986,125.44668754738788,126.21221522411645,2464820.0
2016-07-01,152.19,152.97,151.4,152.35,2658280.0,0.0,1.0,126.63658382752033,127.28561816213801,125.97922853989472,126.76971907564702,2658280.0
2016-06-30,148.86,151.91,148.67,151.78,3967126.0,0.0,1.0,123.86570647588329,126.40359714329858,123.70760836873279,126.29542475419564,3967126.0
2016-06-29,146.5,148.48,146.45,148.46,3367736.0,0.0,1.0,121.90196156601436,123.54951026158234,121.86035680097477,123.53286835556652,3367736.0
2016-06-28,144.78,145.73,144.22,145.7,3996007.0,0.0,1.0,120.4707576486523,121.2612481844046,120.00478428020882,121.23628532538083,3996007.0
2016-06-27,146.18,146.6,142.5,143.5,5166665.0,0.0,1.0,121.63569106976097,121.98517109609355,118.57358036284674,119.40567566363865,5166665.0
2016-06-24,149.97,150.61,146.18,146.59,9081182.0,0.0,1.0,124.78933225976229,125.32187325226911,121.63569106976097,121.97685014308564,9081182.0
2016-06-23,153.45,155.48,152.6,155.35,3967419.0,0.0,1.0,127.68502390651811,129.3741773671257,126.977742900845,129.26600497802275,3967419.0
2016-06-22,153.75,154.71,152.27,152.92,2833364.0,0.0,1.0,127.9346524967557,128.73346398551593,126.70315145158368,127.2440133970984,2833364.0
2016-06-21,154.16,154.5689,153.69,154.05,2760344.0,0.0,1.0,128.27581157008038,128.6160553385742,127.88472677870818,128.18428108699328,2760344.0
2016-06-20,152.6,154.67,152.52,153.61,3572102.0,0.0,1.0,126.977742900845,128.70018017348423,126.91117527678166,127.81815915464485,3572102.0
2016-06-17,150.96,152.72,150.6044,151.99,4663870.0,0.0,1.0,125.61310660754629,127.07759433694004,125.31721351858467,126.47016476736195,4663870.0
2016-06-16,150.19,151.295,149.0,151.06,2449064.0,0.0,1.0,124.9723932259365,125.89185853331155,123.98219981799414,125.69631613762547,2449064.0
2016-06-15,151.46,151.7925,150.6,150.68,2260406.0,0.0,1.0,126.02915425794224,126.30582594545552,125.31355229926119,125.38011992332454,2260406.0
2016-06-14,151.28,151.79,150.4,151.06,2865833.0,0.0,1.0,125.87937710379968,126.30374570720355,125.14713323910281,125.69631613762547,2865833.0
2016-06-13,151.63,152.5,150.28,151.28,3610407.0,0.0,1.0,126.17061045907685,126.89453337076581,125.04728180300778,125.87937710379968,3610407.0
2016-06-10,152.79,153.3299,151.86,152.37,3120563.0,0.0,1.0,127.13584100799545,127.58508926089303,126.361992378259,126.78636098166287,3120563.0
2016-06-09,152.92,153.76,152.73,153.42,2021796.0,0.0,1.0,127.2440133970984,127.94297344976361,127.08591528994795,127.66006104749435,2021796.0
2016-06-08,153.53,154.09,153.04,154.0,2935036.0,0.0,1.0,127.75159153058148,128.21756489902495,127.34386483319344,128.14267632195367,2935036.0
2016-06-07,153.31,153.93,152.66,153.33,4464985.0,0.0,1.0,127.56853056440725,128.08442965089824,127.02766861889252,127.5851724704231,4464985.0
2016-06-06,153.09,153.95,152.34,152.73,2378462.0,0.0,1.0,127.38546959823304,128.10107155691406,126.76139812263911,127.08591528994795,2378462.0
2016-06-03,152.4,153.04,151.7,152.89,2328056.0,0.0,1.0,126.81132384068663,127.34386483319344,126.22885713013228,127.21905053807464,2328056.0
2016-06-02,152.59,153.5,152.12,153.5,2642601.0,0.0,1.0,126.96942194783709,127.72662867155772,126.5783371564649,127.72662867155772,2642601.0
2016-06-01,153.0,153.27,151.54,152.51,2662937.0,0.0,1.0,127.31058102116177,127.53524675237558,126.09572188200558,126.90285432377372,2662937.0
2016-05-31,152.56,153.81,152.27,153.74,5836645.0,0.0,1.0,126.94445908881333,127.98457821480321,126.70315145158368,127.92633154374778,5836645.0
2016-05-27,152.35,152.93,152.15,152.84,2457037.0,0.0,1.0,126.76971907564702,127.25233435010634,126.60330001548866,127.17744577303506,2457037.0
2016-05-26,151.55,152.51,151.05,152.44,3062934.0,0.0,1.0,126.10404283501352,126.90285432377372,125.68799518461756,126.8446076527183,3062934.0
2016-05-25,148.93,152.09,148.5001,151.69,4358039.0,0.0,1.0,123.92395314693871,126.55337429744114,123.56623537712827,126.22053617712436,4358039.0
2016-05-24,146.88,148.75,146.88,148.31,2929132.0,0.0,1.0,122.2181577803153,123.77417599279616,122.2181577803153,123.40805406044772,2929132.0
2016-05-23,147.61,147.95,146.66,146.77,2103733.0,0.0,1.0,122.8255873498934,123.10849975216263,122.03509681414107,122.1266272972282,2103733.0
2016-05-20,145.71,147.51,145.55,147.25,3670262.0,0.0,1.0,121.24460627838877,122.7423778198142,121.11147103026207,122.5260330416083,3670262.0
2016-05-19,146.48,146.93,143.955,144.93,3685595.0,0.0,1.0,121.88531965999853,122.2597625453549,119.78427902549898,120.59557194377108,3685595.0
2016-05-18,147.99,148.52,146.36,147.34,2491086.0,0.0,1.0,123.14178356419431,123.58279407361402,121.78546822390352,122.60092161867958,2491086.0
2016-05-17,149.21,149.5,147.29,148.0,3490374.0,0.0,1.0,124.15693983116044,124.3982474683901,122.55931685363997,123.15010451720224,3490374.0
2016-05-16,147.65,149.99,147.44,149.46,3069126.0,0.0,1.0,122.85887116192507,124.80597416577814,122.68413114875877,124.36496365635843,3069126.0
2016-05-13,148.79,149.86,147.42,147.72,2397902.0,0.0,1.0,123.80745980482783,124.69780177667519,122.66748924274292,122.9171178329805,2397902.0
2016-05-12,149.21,149.39,147.11,148.84,3249032.0,0.0,1.0,124.15693983116044,124.30671698530297,122.40953969949744,123.84906456986744,3249032.0
2016-05-11,149.71,151.09,148.74,148.95,3092408.0,0.0,1.0,124.5729874815564,125.72127899664923,123.76585503978825,123.94059505295454,3092408.0
2016-05-10,148.24,150.04,147.74,149.97,3992536.0,0.0,1.0,123.3498073893923,124.84757893081772,122.93375973899634,124.78933225976229,3992536.0
2016-05-09,147.7,148.2,147.01,147.34,4302425.0,0.0,1.0,122.90047592696465,123.3165235773606,122.32633016941824,122.60092161867958,4302425.0
2016-05-06,144.86,147.97,144.47,147.29,4895684.0,1.4,1.0,120.53732527271565,123.12514165817848,120.2128081054068,122.55931685363997,4895684.0
2016-05-05,145.95,147.3,145.45,146.47,6500738.0,0.0,1.0,120.30084265780316,121.41359454261328,119.88871233009571,120.72945819861891,6500738.0
2016-05-04,143.36,145.0,143.31,144.25,2576786.0,0.0,1.0,118.16600756027862,119.51779503515903,118.12479452750786,118.89959954359786,2576786.0
2016-05-03,144.65,144.9,142.9,144.13,3584261.0,0.0,1.0,119.22930380576382,119.43536896961754,117.78684765878776,118.80068826494806,3584261.0
2016-05-02,146.56,147.0,144.43,145.27,3502443.0,0.0,1.0,120.80364165760625,121.1663163459888,119.04796646157254,119.74034541212104,3502443.0
2016-04-29,146.49,147.34,144.191,145.94,4225790.0,0.0,1.0,120.74594341172721,121.44656496882986,118.85096816492837,120.29260005124901,4225790.0
2016-04-28,149.75,150.18,146.725,147.07,3791337.0,0.0,1.0,123.43303314837975,123.78746523020816,120.9396446657497,121.22401459186784,3791337.0
2016-04-27,149.35,150.78,148.97,150.47,3110789.0,0.0,1.0,123.10332888621379,124.28202162345708,122.79010983715614,124.02650082027847,3110789.0
2016-04-26,148.65,149.79,147.9,149.08,2979699.0,0.0,1.0,122.52634642742338,123.46600357459634,121.90815093586221,122.88077850925178,2979699.0
2016-04-25,148.16,148.9,147.11,148.81,2848935.0,0.0,1.0,122.12245870627007,122.7324115912771,121.25698501808445,122.65822813228975,2848935.0
2016-04-22,149.44,151.0,147.5,148.5,5191802.0,0.0,1.0,123.17751234520112,124.46335896764836,121.57844667369625,122.40270732911114,5191802.0
2016-04-21,146.58,150.12,146.46,149.3,6015526.0,0.0,1.0,120.82012687071456,123.73800959088327,120.72121559206477,123.06211585344306,6015526.0
2016-04-20,144.24,147.2,144.0,146.11,6754189.0,0.0,1.0,118.89135693704371,121.33116847707177,118.69353437974414,120.43272436266956,6754189.0
2016-04-19,146.47,146.95,142.61,144.0,13188308.0,0.0,1.0,120.72945819861891,121.12510331321805,117.54781206871745,118.69353437974414,13188308.0
2016-04-18,151.75,153.14,151.49,152.53,6538819.0,0.0,1.0,125.08155445920953,126.22727677023622,124.86724668880166,125.72447777043314,6538819.0
2016-04-15,151.04,152.1,150.96,151.72,3657466.0,0.0,1.0,124.49632939386495,125.37004568860473,124.43038854143177,125.05682663954708,3657466.0
2016-04-14,151.5,152.76,150.38,151.16,3176300.0,0.0,1.0,124.8754892953558,125.91405772117855,123.95231736129112,124.59524067251473,3176300.0
2016-04-13,150.75,151.23,149.63,151.23,3167970.0,0.0,1.0,124.25729380379464,124.65293891839377,123.33412186972996,124.65293891839377,3167970.0
2016-04-12,149.61,150.11,148.58,149.63,3595549.0,0.0,1.0,123.31763665662167,123.72976698432912,122.46864818154434,123.33412186972996,3595549.0
2016-04-11,150.26,151.95,149.22,149.25,3845918.0,0.0,1.0,123.85340608264133,125.2464065902925,122.99617500100986,123.0209028206723,3845918.0
2016-04-08,149.06,149.99,148.12,149.35,3293512.0,0.0,1.0,122.86429329614347,123.63085570567932,122.08948828005349,123.10332888621379,3293512.0
2016-04-07,149.07,149.6,148.0,148.25,3662508.0,0.0,1.0,122.87253590269762,123.30939405006751,121.9905770014037,122.19664216525742,3662508.0
2016-04-06,149.9,150.15,147.81,150.02,4194265.0,0.0,1.0,123.55667224669199,123.76273741054571,121.83396747687486,123.65558352534178,4194265.0
2016-04-05,151.43,151.6,149.65,150.0,3336952.0,0.0,1.0,124.81779104947677,124.95791536089729,123.35060708283827,123.63909831223347,3336952.0
2016-04-04,152.34,153.52,151.91,152.07,3930319.0,0.0,1.0,125.56786824590432,126.5404958192939,125.2134361640759,125.34531786894229,3930319.0
2016-04-01,150.51,152.96,150.25,152.52,3925181.0,0.0,1.0,124.05947124649505,126.07890985226155,123.8451634760872,125.716235163879,3925181.0
2016-03-31,149.79,153.1,149.36,151.45,6780132.0,0.0,1.0,123.46600357459634,126.19430634401962,123.11157149276795,124.83427626258505,6780132.0
2016-03-30,149.95,150.41,148.32,148.41,3330841.0,0.0,1.0,123.59788527946272,123.97704518095357,122.25434041113645,122.32852387012379,3330841.0
2016-03-29,147.59,149.76,147.5,149.33,3138545.0,0.0,1.0,121.65263013268358,123.44127575493388,121.57844667369625,123.0868436731055,3138545.0
2016-03-28,147.75,148.65,147.23,148.4,3265084.0,0.0,1.0,121.78451183754997,122.52634642742338,121.35589629673422,122.32028126356965,3265084.0
2016-03-24,144.98,148.22,144.49,147.95,5044335.0,0.0,1.0,119.50130982205071,122.17191434559497,119.09742210089743,121.94936396863294,5044335.0
2016-03-23,148.0,148.03,145.13,145.4,4763987.0,0.0,1.0,121.9905770014037,122.01530482106614,119.62494892036295,119.84749929732499,4763987.0
2016-03-22,148.06,149.28,147.84,148.1,4081924.0,0.0,1.0,122.04003264072858,123.04563064033475,121.8586952965373,122.07300306694518,4081924.0
2016-03-21,147.3,148.71,146.7201,148.63,3721463.0,0.0,1.0,121.41359454261328,122.57580206674827,120.93560578853817,122.50986121431507,3721463.0
2016-03-18,147.4,147.51,145.51,147.09,12088126.0,0.0,1.0,121.49602060815477,121.58668928025038,119.9381679694206,121.24049980497614,12088126.0
2016-03-17,144.78,147.32,144.45,147.04,5821180.0,0.0,1.0,119.33645769096775,121.43007975572156,119.06445167468083,121.19928677220538,5821180.0
2016-03-16,142.62,144.88,142.11,144.79,4221939.0,0.0,1.0,117.55605467527158,119.41888375650923,117.13568174101,119.34470029752188,4221939.0
2016-03-15,141.74,143.33,141.54,142.96,3707538.0,0.0,1.0,116.83070529850649,118.14127974061617,116.66585316742349,117.83630329811265,3707538.0
2016-03-14,142.01,143.19,141.04,142.78,4047634.0,0.0,1.0,117.05325567546849,118.02588324885807,116.25372283971605,117.68793638013797,4047634.0
2016-03-11,141.73,142.9236,140.51,142.36,4421748.0,0.0,1.0,116.82246269195232,117.80630021025554,115.81686469234616,117.34174690486373,4421748.0
2016-03-10,141.24,141.47,138.09,140.19,4020024.0,0.0,1.0,116.41857497079904,116.60815492154445,113.82215390624214,115.5531012826134,4020024.0
2016-03-09,139.31,142.17,139.23,140.41,4406304.0,0.0,1.0,114.8277519058483,117.18513738033488,114.7618110534151,115.73443862680467,4406304.0
2016-03-08,139.71,140.35,137.42,139.07,5537856.0,0.0,1.0,115.15745616801426,115.68498298747978,113.26989926711414,114.62992934854871,5537856.0
2016-03-07,137.28,140.51,136.8718,140.15,5170228.0,0.0,1.0,113.15450277535608,115.81686469234616,112.81803957581572,115.5201308563968,5170228.0
2016-03-04,137.535,139.42,137.02,137.8,3968423.0,0.0,1.0,113.36468924248686,114.91842057794392,112.94019500494821,113.58311831617182,3968423.0
2016-03-03,137.22,137.9602,136.07,137.8,5155978.0,0.0,1.0,113.10504713603117,113.71516487316927,112.15714738230405,113.58311831617182,5155978.0
2016-03-02,133.7,137.44,133.22,136.3,5217230.0,0.0,1.0,110.20364962897075,113.28638448022245,109.80800451437162,112.34672733304949,5217230.0
2016-03-01,132.24,134.64,132.03,134.37,3788084.0,0.0,1.0,109.00022907206504,110.97845464506075,108.8271343344279,110.75590426809875,3788084.0
2016-02-29,132.0,133.36,130.9,131.03,4427472.0,0.0,1.0,108.80240651476545,109.92340100612971,107.89571979380908,108.002873679013,4427472.0
2016-02-26,134.51,134.92,131.95,132.03,4385699.0,0.0,1.0,110.87130075985682,111.20924762857692,108.7611934819947,108.8271343344279,4385699.0
2016-02-25,133.29,134.51,130.88,134.5,4358205.0,0.0,1.0,109.86570276025066,110.87130075985682,107.87923458070077,110.86305815330267,4358205.0
2016-02-24,131.55,133.49,129.68,132.8,4122421.0,0.0,1.0,108.43148921982876,110.03055489133365,106.89012179420291,109.46181503909737,4122421.0
2016-02-23,133.14,133.41,132.01,132.4,3439631.0,0.0,1.0,109.74206366193842,109.96461403890045,108.8106491213196,109.13211077693141,3439631.0
2016-02-22,133.84,134.31,132.41,133.77,4457444.0,0.0,1.0,110.31904612072886,110.70644862877386,109.14035338348556,110.26134787484982,4457444.0
2016-02-19,132.36,133.65,130.84,133.08,5125276.0,0.0,1.0,109.09914035071482,110.16243659620002,107.84626415448419,109.69260802261354,5125276.0
2016-02-18,130.0,134.0,129.75,132.45,9951438.0,0.0,1.0,107.15388520393567,110.45092782559523,106.94782004008195,109.17332380970214,9951438.0
2016-02-17,123.71,126.57,123.25,126.1,4820982.0,0.0,1.0,101.96928568137601,104.3266711558626,101.59012577988517,103.9392686478176,4820982.0
2016-02-16,121.83,123.09,121.34,122.74,4061066.0,0.0,1.0,100.41967564919602,101.45824407501878,100.01578792804273,101.16975284562356,4061066.0
2016-02-12,119.26,121.05,118.35,121.04,4935670.0,0.0,1.0,98.30132576477976,99.77675233797241,97.55124856835221,99.76850973141826,4935670.0
2016-02-11,118.78,119.66,116.901,117.85,7307503.0,0.0,1.0,97.90568065018061,98.63103002694571,96.35689487865604,97.13911824064476,7307503.0
2016-02-10,125.0,125.29,119.84,120.19,6462375.0,0.0,1.0,103.03258192686123,103.27161751693154,98.77939694492039,99.0678881743156,6462375.0
2016-02-09,126.12,126.93,123.77,124.07,5956138.0,0.0,1.0,103.95575386092591,104.62340499181197,102.01874132070091,102.26601951732538,5956138.0
2016-02-08,126.0,127.51,124.13,126.98,7363893.0,1.3,1.0,103.85684258227612,105.1014761719526,102.31547515665027,104.66461802458271,7363893.0
2016-02-05,127.22,128.64,125.85,128.57,7176765.0,0.0,1.0,103.7997560421532,104.9583447355965,102.68196272523959,104.90123120845493,7176765.0
2016-02-04,125.08,128.5,125.0,127.65,5265650.0,0.0,1.0,102.0537139266823,104.84411768131336,101.98844132423478,104.15059628030858,5265650.0
2016-02-03,123.99,125.4499,122.29,124.72,6223424.0,0.0,1.0,101.16437471833497,102.35551812224898,99.77733191632538,101.7599872156685,6223424.0
2016-02-02,123.67,124.14,122.64,122.94,3287218.0,0.0,1.0,100.90328430854494,101.28676084792406,100.06289955203324,100.3076718112114,3287218.0
2016-02-01,124.4,125.29,123.71,124.83,3574834.0,0.0,1.0,101.49889680587847,102.22505450810702,100.93592060976869,101.84973704403383,3574834.0
2016-01-29,123.28,124.79,122.96,124.79,8248077.0,0.0,1.0,100.58508037161332,101.81710074281008,100.32398996182327,101.81710074281008,8248077.0
2016-01-28,121.26,122.83,121.01,122.22,3942537.0,0.0,1.0,98.93694715981368,100.21792198284608,98.73297027716522,99.72021838918381,3942537.0
2016-01-27,122.73,123.37,120.65,120.96,5025161.0,0.0,1.0,100.13633122978669,100.65851204936678,98.43924356615142,98.69217490063552,5025161.0
2016-01-26,122.25,123.61,122.24,122.59,4617414.0,0.0,1.0,99.74469561510162,100.8543298567093,99.73653653979568,100.02210417550354,4617414.0
2016-01-25,122.1,124.23,121.64,122.08,5445560.0,0.0,1.0,99.62230948551255,101.3601925256775,99.24699202143935,99.60599133490066,5445560.0
2016-01-22,124.67,124.74,121.77,122.5,9238219.0,0.0,1.0,101.71919183913882,101.77630536628038,99.35306000041656,99.9486724977501,9238219.0
2016-01-21,121.3,125.1,120.5751,122.91,8851531.0,0.0,1.0,98.96958346103744,102.07003207729417,98.37813209210995,100.28319458529359,8851531.0
2016-01-20,118.46,123.99,118.0,121.86,16157769.0,0.0,1.0,96.65240607415082,101.16437471833497,96.27708861007764,99.42649167817001,16157769.0
2016-01-19,130.11,132.1,128.06,128.11,9955973.0,0.0,1.0,106.15772880556952,107.78138479145132,104.48511836785207,104.52591374438177,9955973.0
2016-01-15,130.01,130.88,128.87,130.03,9007945.0,0.0,1.0,106.07613805251012,106.78597760412678,105.14600346763311,106.092456203122,9007945.0
2016-01-14,131.93,133.79,131.22,132.91,5709426.0,0.0,1.0,107.64268051125038,109.16026851815498,107.06338616452871,108.44226989123237,5709426.0
2016-01-13,133.5,134.2799,131.1,131.17,4700115.0,0.0,1.0,108.92365533428276,109.55998161739292,106.96547726085744,107.02259078799901,4700115.0
2016-01-12,133.65,133.78,131.13,132.9,5078360.0,0.0,1.0,109.04604146387184,109.15210944284904,106.98995448677526,108.43411081592643,5078360.0
2016-01-11,131.81,133.82,131.76,133.23,4974236.0,0.0,1.0,107.54477160757911,109.18474574407279,107.5039762310494,108.7033603010224,4974236.0
2016-01-08,133.18,133.816,131.32,131.63,4762583.0,0.0,1.0,108.66256492449273,109.18148211395042,107.1449769175881,107.3979082520722,4762583.0
2016-01-07,133.7,135.02,132.43,132.86,7024500.0,0.0,1.0,109.08683684040152,110.16383478078546,108.05063427654731,108.40147451470268,7024500.0
2016-01-06,134.38,135.58,133.62,135.17,4310774.0,0.0,1.0,109.64165396120536,110.62074299791803,109.02156423795402,110.28622091037452,4310774.0
2016-01-05,136.76,136.89,134.8501,135.85,3924785.0,0.0,1.0,111.5835138840188,111.689581862996,110.02521209133755,110.84103803117837,3924785.0
2016-01-04,135.6,135.97,134.24,135.95,5229231.0,0.0,1.0,110.6370611485299,110.93894693484964,109.52742690692223,110.92262878423774,5229231.0
2015-12-31,139.07,139.1,137.57,137.62,3462037.0,0.0,1.0,113.46826027969065,113.49273750560847,112.24439898379984,112.28519436032954,3462037.0
2015-12-30,139.58,140.44,139.22,139.34,2989367.0,0.0,1.0,113.88437312029355,114.58605359660427,113.59064640927974,113.68855531295101,2989367.0
2015-12-29,138.25,140.06,138.2,139.78,3943691.0,0.0,1.0,112.79921610460367,114.2760087349786,112.75842072807397,114.0475546264123,3943691.0
2015-12-28,137.74,138.045,136.54,137.61,3143412.0,0.0,1.0,112.38310326400081,112.63195506083193,111.40401422728814,112.2770352850236,3143412.0
2015-12-24,138.43,138.88,138.11,138.25,1495226.0,0.0,1.0,112.94607946011058,113.31323784887782,112.68498905032055,112.79921610460367,1495226.0
2015-12-23,138.3,139.305,138.11,138.54,5164909.0,0.0,1.0,112.84001148113339,113.65999854938022,112.68498905032055,113.0358292884759,5164909.0
2015-12-22,135.88,138.19,135.65,137.93,4263538.0,0.0,1.0,110.86551525709618,112.75026165276805,110.6778565250596,112.53812569481364,4263538.0
2015-12-21,135.83,135.83,134.02,135.5,5616636.0,0.0,1.0,110.8247198805665,110.8247198805665,109.34792725019159,110.55547039547051,5616636.0
2015-12-18,136.41,136.96,134.27,134.9,10008280.0,0.0,1.0,111.29794624831094,111.74669539013759,109.55190413284005,110.0659258771142,10008280.0
2015-12-17,139.35,139.5,136.3075,136.75,4089539.0,0.0,1.0,113.69671438825694,113.81910051784602,111.21431572642507,111.57535480871286,4089539.0
2015-12-16,139.12,139.65,137.79,139.29,4345474.0,0.0,1.0,113.50905565622035,113.94148664743511,112.42389864053048,113.64775993642131,4345474.0
2015-12-15,137.4,138.97,137.28,137.79,4238546.0,0.0,1.0,112.10569470359889,113.38666952663127,112.00778579992762,112.42389864053048,4238546.0
2015-12-14,135.31,136.14,134.02,135.93,5141549.0,0.0,1.0,110.40044796465767,111.07765121505058,109.34792725019159,110.90631063362589,5141549.0
2015-12-11,135.23,135.44,133.91,134.57,5333567.0,0.0,1.0,110.33517536221015,110.50651594363488,109.25817742182625,109.7966763920182,5333567.0
2015-12-10,137.03,137.85,135.7201,136.78,4221948.0,0.0,1.0,111.80380891727914,112.47285309236612,110.73505164295423,111.59983203463068,4221948.0
2015-12-09,137.38,139.84,136.23,136.61,4614993.0,0.0,1.0,112.089376552987,114.09650907824795,111.15108289280404,111.46112775442973,4614993.0
2015-12-08,138.28,139.06,137.53,138.05,3904755.0,0.0,1.0,112.8236933305215,113.46010120438473,112.2117626825761,112.63603459848491,3904755.0
2015-12-07,140.16,140.41,138.81,139.55,3279300.0,0.0,1.0,114.35759948803798,114.56157637068645,113.25612432173625,113.85989589437573,3279300.0
2015-12-04,138.09,141.02,137.99,140.43,4567752.0,0.0,1.0,112.66867089970866,115.05927996434873,112.58708014664927,114.57789452129833,4567752.0
2015-12-03,140.1,140.73,138.19,138.92,5905763.0,0.0,1.0,114.30864503620235,114.82266678047648,112.75026165276805,113.34587415010157,5905763.0
2015-12-02,140.93,141.21,139.5,139.7,3725193.0,0.0,1.0,114.98584828659529,115.21430239516157,113.81910051784602,113.9822820239648,3725193.0
2015-12-01,139.58,141.4,139.58,141.28,4195119.0,0.0,1.0,113.88437312029355,115.3693248259744,113.88437312029355,115.27141592230313,4195119.0
2015-11-30,138.61,139.9,138.52,139.42,4542014.0,0.0,1.0,113.09294281561749,114.14546353008359,113.01951113786403,113.7538279153985,4542014.0
2015-11-27,138.0,138.81,137.21,138.46,1415840.0,0.0,1.0,112.59523922195521,113.25612432173625,111.95067227278605,112.9705566860284,1415840.0
2015-11-25,138.37,138.43,137.375,138.0,3238166.0,0.0,1.0,112.89712500827495,112.94607946011058,112.08529701533404,112.59523922195521,3238166.0
2015-11-24,137.65,139.34,137.31,138.6,3407603.0,0.0,1.0,112.30967158624736,113.68855531295101,112.03226302584544,113.08478374031154,3407603.0
2015-11-23,138.53,138.87,137.12,138.46,5137872.0,0.0,1.0,113.02767021316997,113.30507877357189,111.8772405950326,112.9705566860284,5137872.0
2015-11-20,137.37,138.915,137.25,138.5,5176255.0,0.0,1.0,112.08121747768107,113.3417946124486,111.9833085740098,113.00319298725215,5176255.0
2015-11-19,136.21,137.7355,136.01,136.74,4753503.0,0.0,1.0,111.13476474219217,112.37943168011313,110.97158323607339,111.56719573340693,4753503.0
2015-11-18,134.79,135.91,134.26,135.82,4148771.0,0.0,1.0,109.97617604874885,110.889992483014,109.5437450575341,110.81656080526055,4148771.0
2015-11-17,134.22,134.82,133.31,133.82,2814487.0,0.0,1.0,109.51110875631035,110.00065327466667,108.76863290346992,109.18474574407279,2814487.0
2015-11-16,131.79,134.09,131.79,133.71,4190777.0,0.0,1.0,107.52845345696721,109.40504077733314,107.52845345696721,109.09499591570747,4190777.0
2015-11-13,132.95,133.0,131.65,131.75,4609621.0,0.0,1.0,108.47490619245612,108.51570156898582,107.4142264026841,107.49581715574347,4609621.0
2015-11-12,134.7,134.7,133.01,133.04,4700465.0,0.0,1.0,109.9027443709954,109.9027443709954,108.52386064429174,108.54833787020956,4700465.0
2015-11-11,136.09,136.2,134.5,135.02,3164806.0,0.0,1.0,111.0368558385209,111.12660566688622,109.73956286487663,110.16383478078546,3164806.0
2015-11-10,135.36,135.735,134.12,135.47,4520387.0,0.0,1.0,110.44124334118739,110.74720866516009,109.42951800325096,110.5309931695527,4520387.0
2015-11-09,137.92,138.08,134.88,135.31,8074476.0,0.0,1.0,112.52996661950769,112.66051182440273,110.0496077265023,110.40044796465767,8074476.0
2015-11-06,138.6,139.55,137.87,138.25,4744493.0,1.3,1.0,113.08478374031154,113.85989589437573,112.489171242978,112.79921610460367,4744493.0
2015-11-05,141.61,142.38,139.63,139.89,5093471.0,0.0,1.0,114.46432814455699,115.08672439250068,112.86388064984457,113.0740404218775,5093471.0
2015-11-04,142.55,142.65,141.3,141.63,3516890.0,0.0,1.0,115.22413655113762,115.30496723268874,114.21375303174847,114.48049428086719,3516890.0
2015-11-03,140.02,142.8,139.9,141.88,4349317.0,0.0,1.0,113.179120307894,115.42621325501544,113.08212349003263,114.68257098474503,4349317.0
2015-11-02,140.5,140.5165,139.57,140.37,3822212.0,0.0,1.0,113.56710757933942,113.58044464179535,112.81538224091389,113.46202769332295,3822212.0
2015-10-30,140.44,141.33,139.9,140.08,3983990.0,0.0,1.0,113.51860917040874,114.23800223621382,113.08212349003263,113.22761871682468,3983990.0
2015-10-29,140.36,140.82,139.0201,140.55,3710245.0,0.0,1.0,113.45394462516784,113.82576576030303,112.37089432306423,113.60752292011499,3710245.0
